sex,age,deprivation,hsct,geo,wellbeing,probability,percentage
Females,35-44,Quintile 2,NHSCT,Mixed,poor_wellbeing,1.944769203108322e-4,0.01944769203108322
Males,45-54,Quintile 2,NHSCT,Mixed,poor_wellbeing,1.847530742952905e-4,0.01847530742952905
Females,45-54,Quintile 2,NHSCT,Mixed,poor_wellbeing,2.528199964040817e-4,0.02528199964040817
Males,55-64,Quintile 2,NHSCT,Mixed,poor_wellbeing,2.0420076632637378e-4,0.02042007663263738
Females,55-64,Quintile 2,NHSCT,Mixed,poor_wellbeing,2.528199964040817e-4,0.02528199964040817
Males,65-74,Quintile 2,NHSCT,Mixed,poor_wellbeing,1.361338442175825e-4,0.01361338442175825
Females,65-74,Quintile 2,NHSCT,Mixed,poor_wellbeing,2.0420076632637375e-4,0.020420076632637375
Males,75-110,Quintile 2,NHSCT,Mixed,poor_wellbeing,1.1182422917872849e-4,0.01118242291787285
Females,75-110,Quintile 2,NHSCT,Mixed,poor_wellbeing,1.3127192120981166e-4,0.013127192120981167
Males,16-34,Quintile 3,NHSCT,Mixed,poor_wellbeing,1.44272280556677e-4,0.014427228055667698
Females,16-34,Quintile 3,NHSCT,Mixed,poor_wellbeing,1.590694375368491e-4,0.01590694375368491
Males,35-44,Quintile 3,NHSCT,Mixed,poor_wellbeing,1.1837725584137606e-4,0.011837725584137607
Females,35-44,Quintile 3,NHSCT,Mixed,poor_wellbeing,1.4797156980172015e-4,0.014797156980172015
Males,45-54,Quintile 3,NHSCT,Mixed,poor_wellbeing,1.405729913116341e-4,0.014057299131163409
Females,45-54,Quintile 3,NHSCT,Mixed,poor_wellbeing,1.9236304074223608e-4,0.01923630407422361
Males,55-64,Quintile 3,NHSCT,Mixed,poor_wellbeing,1.553701482918061e-4,0.015537014829180611
Females,55-64,Quintile 3,NHSCT,Mixed,poor_wellbeing,1.9236304074223606e-4,0.019236304074223606
Males,65-74,Quintile 3,NHSCT,Mixed,poor_wellbeing,1.0358009886120408e-4,0.010358009886120408
Females,65-74,Quintile 3,NHSCT,Mixed,poor_wellbeing,1.5537014829180605e-4,0.015537014829180604
Males,75-110,Quintile 3,NHSCT,Mixed,poor_wellbeing,8.508365263598906e-5,0.008508365263598905
Females,75-110,Quintile 3,NHSCT,Mixed,poor_wellbeing,9.988080961616106e-5,0.009988080961616106
Males,16-34,Quintile 4,NHSCT,Mixed,poor_wellbeing,1.3602815023915264e-4,0.013602815023915265
Females,16-34,Quintile 4,NHSCT,Mixed,poor_wellbeing,1.499797553918863e-4,0.014997975539188631
Males,35-44,Quintile 4,NHSCT,Mixed,poor_wellbeing,1.1161284122186888e-4,0.011161284122186888
Females,35-44,Quintile 4,NHSCT,Mixed,poor_wellbeing,1.3951605152733617e-4,0.013951605152733618
Males,45-54,Quintile 4,NHSCT,Mixed,poor_wellbeing,1.3254024895096927e-4,0.013254024895096927
Females,45-54,Quintile 4,NHSCT,Mixed,poor_wellbeing,1.8137086698553686e-4,0.018137086698553687
Males,55-64,Quintile 4,NHSCT,Mixed,poor_wellbeing,1.4649185410370294e-4,0.014649185410370294
Females,55-64,Quintile 4,NHSCT,Mixed,poor_wellbeing,1.813708669855369e-4,0.01813708669855369
Males,65-74,Quintile 4,NHSCT,Mixed,poor_wellbeing,9.766123606913527e-5,0.009766123606913526
Females,65-74,Quintile 4,NHSCT,Mixed,poor_wellbeing,1.4649185410370294e-4,0.014649185410370294
Males,75-110,Quintile 4,NHSCT,Mixed,poor_wellbeing,8.022172962821827e-5,0.008022172962821827
Females,75-110,Quintile 4,NHSCT,Mixed,poor_wellbeing,9.417333478095184e-5,0.009417333478095185
Males,16-34,Least Deprived,NHSCT,Mixed,poor_wellbeing,1.319060850803905e-4,0.013190608508039051
Females,16-34,Least Deprived,NHSCT,Mixed,poor_wellbeing,1.4543491431940497e-4,0.014543491431940496
Males,35-44,Least Deprived,NHSCT,Mixed,poor_wellbeing,1.0823063391211532e-4,0.010823063391211531
Females,35-44,Least Deprived,NHSCT,Mixed,poor_wellbeing,1.352882923901442e-4,0.01352882923901442
Males,45-54,Least Deprived,NHSCT,Mixed,poor_wellbeing,1.285238777706369e-4,0.01285238777706369
Females,45-54,Least Deprived,NHSCT,Mixed,poor_wellbeing,1.7587478010718736e-4,0.017587478010718735
Males,55-64,Least Deprived,NHSCT,Mixed,poor_wellbeing,1.4205270700965136e-4,0.014205270700965136
Females,55-64,Least Deprived,NHSCT,Mixed,poor_wellbeing,1.7587478010718733e-4,0.017587478010718735
Males,65-74,Least Deprived,NHSCT,Mixed,poor_wellbeing,9.470180467310088e-5,0.009470180467310088
Females,65-74,Least Deprived,NHSCT,Mixed,poor_wellbeing,1.4205270700965136e-4,0.014205270700965136
Males,75-110,Least Deprived,NHSCT,Mixed,poor_wellbeing,7.77907681243329e-5,0.007779076812433289
Females,75-110,Least Deprived,NHSCT,Mixed,poor_wellbeing,9.131959736334726e-5,0.009131959736334726
Males,16-34,Most Deprived,SEHSCT,Mixed,poor_wellbeing,2.3930878282813883e-4,0.023930878282813883
Females,16-34,Most Deprived,SEHSCT,Mixed,poor_wellbeing,2.638532733746147e-4,0.02638532733746147
Males,35-44,Most Deprived,SEHSCT,Mixed,poor_wellbeing,1.9635592437180629e-4,0.01963559243718063
Females,35-44,Most Deprived,SEHSCT,Mixed,poor_wellbeing,2.454449054647578e-4,0.02454449054647578
Males,45-54,Most Deprived,SEHSCT,Mixed,poor_wellbeing,2.3317266019151986e-4,0.023317266019151985
Females,45-54,Most Deprived,SEHSCT,Mixed,poor_wellbeing,3.190783771041851e-4,0.03190783771041851
Males,55-64,Most Deprived,SEHSCT,Mixed,poor_wellbeing,2.5771715073799573e-4,0.025771715073799575
Females,55-64,Most Deprived,SEHSCT,Mixed,poor_wellbeing,3.1907837710418505e-4,0.0319078377104185
Males,65-74,Most Deprived,SEHSCT,Mixed,poor_wellbeing,1.7181143382533044e-4,0.017181143382533043
Females,65-74,Most Deprived,SEHSCT,Mixed,poor_wellbeing,2.577171507379956e-4,0.025771715073799564
Males,75-110,Most Deprived,SEHSCT,Mixed,poor_wellbeing,1.4113082064223575e-4,0.014113082064223575
Females,75-110,Most Deprived,SEHSCT,Mixed,poor_wellbeing,1.6567531118871155e-4,0.016567531118871156
Males,16-34,Quintile 2,SEHSCT,Mixed,poor_wellbeing,2.0014916381989802e-4,0.0200149163819898
Females,16-34,Quintile 2,SEHSCT,Mixed,poor_wellbeing,2.2067728318604155e-4,0.022067728318604155
Males,35-44,Quintile 2,SEHSCT,Mixed,poor_wellbeing,1.6422495492914718e-4,0.016422495492914718
Females,35-44,Quintile 2,SEHSCT,Mixed,poor_wellbeing,2.05281193661434e-4,0.0205281193661434
Males,45-54,Quintile 2,SEHSCT,Mixed,poor_wellbeing,1.9501713397836225e-4,0.019501713397836226
Females,45-54,Quintile 2,SEHSCT,Mixed,poor_wellbeing,2.6686555175986417e-4,0.026686555175986417
Males,55-64,Quintile 2,SEHSCT,Mixed,poor_wellbeing,2.155452533445057e-4,0.02155452533445057
Females,55-64,Quintile 2,SEHSCT,Mixed,poor_wellbeing,2.6686555175986417e-4,0.026686555175986417
Males,65-74,Quintile 2,SEHSCT,Mixed,poor_wellbeing,1.436968355630038e-4,0.014369683556300382
Females,65-74,Quintile 2,SEHSCT,Mixed,poor_wellbeing,2.155452533445057e-4,0.02155452533445057
Males,75-110,Quintile 2,SEHSCT,Mixed,poor_wellbeing,1.1803668635532456e-4,0.011803668635532456
Females,75-110,Quintile 2,SEHSCT,Mixed,poor_wellbeing,1.385648057214679e-4,0.013856480572146791
Males,16-34,Quintile 3,SEHSCT,Mixed,poor_wellbeing,1.5228740725427027e-4,0.015228740725427027
Females,16-34,Quintile 3,SEHSCT,Mixed,poor_wellbeing,1.6790662851111859e-4,0.01679066285111186
Males,35-44,Quintile 3,SEHSCT,Mixed,poor_wellbeing,1.249537700547859e-4,0.012495377005478592
Females,35-44,Quintile 3,SEHSCT,Mixed,poor_wellbeing,1.561922125684824e-4,0.015619221256848241
Males,45-54,Quintile 3,SEHSCT,Mixed,poor_wellbeing,1.4838260194005823e-4,0.014838260194005823
Females,45-54,Quintile 3,SEHSCT,Mixed,poor_wellbeing,2.0304987633902707e-4,0.020304987633902708
Males,55-64,Quintile 3,SEHSCT,Mixed,poor_wellbeing,1.640018231969065e-4,0.016400182319690648
Females,55-64,Quintile 3,SEHSCT,Mixed,poor_wellbeing,2.0304987633902702e-4,0.0203049876339027
Males,65-74,Quintile 3,SEHSCT,Mixed,poor_wellbeing,1.0933454879793767e-4,0.010933454879793768
Females,65-74,Quintile 3,SEHSCT,Mixed,poor_wellbeing,1.640018231969065e-4,0.016400182319690648
Males,75-110,Quintile 3,SEHSCT,Mixed,poor_wellbeing,8.981052222687735e-5,0.008981052222687734
Females,75-110,Quintile 3,SEHSCT,Mixed,poor_wellbeing,1.0542974348372558e-4,0.010542974348372558
Males,16-34,Quintile 4,SEHSCT,Mixed,poor_wellbeing,1.4358526969688337e-4,0.014358526969688336
Females,16-34,Quintile 4,SEHSCT,Mixed,poor_wellbeing,1.5831196402476896e-4,0.015831196402476894
Males,35-44,Quintile 4,SEHSCT,Mixed,poor_wellbeing,1.1781355462308387e-4,0.011781355462308388
Females,35-44,Quintile 4,SEHSCT,Mixed,poor_wellbeing,1.4726694327885486e-4,0.014726694327885486
Males,45-54,Quintile 4,SEHSCT,Mixed,poor_wellbeing,1.3990359611491202e-4,0.013990359611491202
Females,45-54,Quintile 4,SEHSCT,Mixed,poor_wellbeing,1.9144702626251118e-4,0.019144702626251116
Males,55-64,Quintile 4,SEHSCT,Mixed,poor_wellbeing,1.5463029044279758e-4,0.015463029044279758
Females,55-64,Quintile 4,SEHSCT,Mixed,poor_wellbeing,1.914470262625112e-4,0.01914470262625112
Males,65-74,Quintile 4,SEHSCT,Mixed,poor_wellbeing,1.0308686029519837e-4,0.010308686029519837
Females,65-74,Quintile 4,SEHSCT,Mixed,poor_wellbeing,1.5463029044279755e-4,0.015463029044279755
Males,75-110,Quintile 4,SEHSCT,Mixed,poor_wellbeing,8.467849238534156e-5,0.008467849238534155
Females,75-110,Quintile 4,SEHSCT,Mixed,poor_wellbeing,9.940518671322698e-5,0.009940518671322698
Males,16-34,Least Deprived,SEHSCT,Mixed,poor_wellbeing,1.3923420091819003e-4,0.013923420091819003
Females,16-34,Least Deprived,SEHSCT,Mixed,poor_wellbeing,1.5351463178159418e-4,0.015351463178159419
Males,35-44,Least Deprived,SEHSCT,Mixed,poor_wellbeing,1.1424344690723287e-4,0.011424344690723287
Females,35-44,Least Deprived,SEHSCT,Mixed,poor_wellbeing,1.428043086340411e-4,0.01428043086340411
Males,45-54,Least Deprived,SEHSCT,Mixed,poor_wellbeing,1.3566409320233902e-4,0.013566409320233902
Females,45-54,Least Deprived,SEHSCT,Mixed,poor_wellbeing,1.8564560122425337e-4,0.018564560122425338
Males,55-64,Least Deprived,SEHSCT,Mixed,poor_wellbeing,1.4994452406574314e-4,0.014994452406574314
Females,55-64,Least Deprived,SEHSCT,Mixed,poor_wellbeing,1.856456012242534e-4,0.018564560122425338
Males,65-74,Least Deprived,SEHSCT,Mixed,poor_wellbeing,9.996301604382876e-5,0.009996301604382876
Females,65-74,Least Deprived,SEHSCT,Mixed,poor_wellbeing,1.4994452406574314e-4,0.014994452406574314
Males,75-110,Least Deprived,SEHSCT,Mixed,poor_wellbeing,8.211247746457363e-5,0.008211247746457363
Females,75-110,Least Deprived,SEHSCT,Mixed,poor_wellbeing,9.639290832797773e-5,0.009639290832797773
Males,16-34,Most Deprived,SHSCT,Mixed,poor_wellbeing,2.204159841838122e-4,0.02204159841838122
Females,16-34,Most Deprived,SHSCT,Mixed,poor_wellbeing,2.430227517924085e-4,0.02430227517924085
Males,35-44,Most Deprived,SHSCT,Mixed,poor_wellbeing,1.8085414086876903e-4,0.018085414086876903
Females,35-44,Most Deprived,SHSCT,Mixed,poor_wellbeing,2.2606767608596137e-4,0.02260676760859614
Males,45-54,Most Deprived,SHSCT,Mixed,poor_wellbeing,2.147642922816632e-4,0.02147642922816632
Females,45-54,Most Deprived,SHSCT,Mixed,poor_wellbeing,2.938879789117497e-4,0.02938879789117497
Males,55-64,Most Deprived,SHSCT,Mixed,poor_wellbeing,2.3737105989025942e-4,0.023737105989025942
Females,55-64,Most Deprived,SHSCT,Mixed,poor_wellbeing,2.938879789117496e-4,0.02938879789117496
Males,65-74,Most Deprived,SHSCT,Mixed,poor_wellbeing,1.582473732601729e-4,0.01582473732601729
Females,65-74,Most Deprived,SHSCT,Mixed,poor_wellbeing,2.3737105989025937e-4,0.023737105989025935
Males,75-110,Most Deprived,SHSCT,Mixed,poor_wellbeing,1.2998891374942778e-4,0.012998891374942778
Females,75-110,Most Deprived,SHSCT,Mixed,poor_wellbeing,1.5259568135802385e-4,0.015259568135802384
Males,16-34,Quintile 2,SHSCT,Mixed,poor_wellbeing,1.8434791404464308e-4,0.018434791404464308
Females,16-34,Quintile 2,SHSCT,Mixed,poor_wellbeing,2.0325539240819633e-4,0.02032553924081963
Males,35-44,Quintile 2,SHSCT,Mixed,poor_wellbeing,1.5125982690842514e-4,0.015125982690842515
Females,35-44,Quintile 2,SHSCT,Mixed,poor_wellbeing,1.8907478363553148e-4,0.018907478363553148
Males,45-54,Quintile 2,SHSCT,Mixed,poor_wellbeing,1.7962104445375484e-4,0.017962104445375483
Females,45-54,Quintile 2,SHSCT,Mixed,poor_wellbeing,2.457972187261908e-4,0.024579721872619083
Males,55-64,Quintile 2,SHSCT,Mixed,poor_wellbeing,1.985285228173081e-4,0.01985285228173081
Females,55-64,Quintile 2,SHSCT,Mixed,poor_wellbeing,2.457972187261909e-4,0.024579721872619087
Males,65-74,Quintile 2,SHSCT,Mixed,poor_wellbeing,1.3235234854487202e-4,0.013235234854487202
Females,65-74,Quintile 2,SHSCT,Mixed,poor_wellbeing,1.98528522817308e-4,0.019852852281730803
Males,75-110,Quintile 2,SHSCT,Mixed,poor_wellbeing,1.0871800059043059e-4,0.01087180005904306
Females,75-110,Quintile 2,SHSCT,Mixed,poor_wellbeing,1.276254789539837e-4,0.01276254789539837
Males,16-34,Quintile 3,SHSCT,Mixed,poor_wellbeing,1.402647172078806e-4,0.01402647172078806
Females,16-34,Quintile 3,SHSCT,Mixed,poor_wellbeing,1.5465084204971461e-4,0.015465084204971462
Males,35-44,Quintile 3,SHSCT,Mixed,poor_wellbeing,1.1508899873467132e-4,0.011508899873467131
Females,35-44,Quintile 3,SHSCT,Mixed,poor_wellbeing,1.4386124841833916e-4,0.014386124841833915
Males,45-54,Quintile 3,SHSCT,Mixed,poor_wellbeing,1.3666818599742214e-4,0.013666818599742213
Females,45-54,Quintile 3,SHSCT,Mixed,poor_wellbeing,1.8701962294384082e-4,0.018701962294384082
Males,55-64,Quintile 3,SHSCT,Mixed,poor_wellbeing,1.510543108392561e-4,0.01510543108392561
Females,55-64,Quintile 3,SHSCT,Mixed,poor_wellbeing,1.8701962294384085e-4,0.018701962294384086
Males,65-74,Quintile 3,SHSCT,Mixed,poor_wellbeing,1.0070287389283739e-4,0.01007028738928374
Females,65-74,Quintile 3,SHSCT,Mixed,poor_wellbeing,1.5105431083925608e-4,0.015105431083925607
Males,75-110,Quintile 3,SHSCT,Mixed,poor_wellbeing,8.2720217840545e-5,0.0082720217840545
Females,75-110,Quintile 3,SHSCT,Mixed,poor_wellbeing,9.71063426823789e-5,0.00971063426823789
Males,16-34,Quintile 4,SHSCT,Mixed,poor_wellbeing,1.3224959051028745e-4,0.013224959051028745
Females,16-34,Quintile 4,SHSCT,Mixed,poor_wellbeing,1.4581365107544522e-4,0.014581365107544523
Males,35-44,Quintile 4,SHSCT,Mixed,poor_wellbeing,1.0851248452126154e-4,0.010851248452126153
Females,35-44,Quintile 4,SHSCT,Mixed,poor_wellbeing,1.3564060565157693e-4,0.013564060565157693
Males,45-54,Quintile 4,SHSCT,Mixed,poor_wellbeing,1.2885857536899803e-4,0.012885857536899803
Females,45-54,Quintile 4,SHSCT,Mixed,poor_wellbeing,1.7633278734704994e-4,0.017633278734704994
Males,55-64,Quintile 4,SHSCT,Mixed,poor_wellbeing,1.424226359341558e-4,0.01424226359341558
Females,55-64,Quintile 4,SHSCT,Mixed,poor_wellbeing,1.7633278734705e-4,0.017633278734705
Males,65-74,Quintile 4,SHSCT,Mixed,poor_wellbeing,9.494842395610384e-5,0.009494842395610385
Females,65-74,Quintile 4,SHSCT,Mixed,poor_wellbeing,1.4242263593415577e-4,0.014242263593415577
Males,75-110,Quintile 4,SHSCT,Mixed,poor_wellbeing,7.799334824965676e-5,0.007799334824965675
Females,75-110,Quintile 4,SHSCT,Mixed,poor_wellbeing,9.15574088148144e-5,0.00915574088148144
Males,16-34,Least Deprived,SHSCT,Mixed,poor_wellbeing,1.2824202716149092e-4,0.012824202716149091
Females,16-34,Least Deprived,SHSCT,Mixed,poor_wellbeing,1.4139505558831054e-4,0.014139505558831054
Males,35-44,Least Deprived,SHSCT,Mixed,poor_wellbeing,1.0522422741455668e-4,0.010522422741455668
Females,35-44,Least Deprived,SHSCT,Mixed,poor_wellbeing,1.3153028426819588e-4,0.013153028426819587
Males,45-54,Least Deprived,SHSCT,Mixed,poor_wellbeing,1.2495377005478602e-4,0.012495377005478602
Females,45-54,Least Deprived,SHSCT,Mixed,poor_wellbeing,1.7098936954865456e-4,0.017098936954865456
Males,55-64,Least Deprived,SHSCT,Mixed,poor_wellbeing,1.3810679848160563e-4,0.013810679848160564
Females,55-64,Least Deprived,SHSCT,Mixed,poor_wellbeing,1.7098936954865453e-4,0.017098936954865453
Males,65-74,Least Deprived,SHSCT,Mixed,poor_wellbeing,9.207119898773707e-5,0.009207119898773708
Females,65-74,Least Deprived,SHSCT,Mixed,poor_wellbeing,1.3810679848160563e-4,0.013810679848160564
Males,75-110,Least Deprived,SHSCT,Mixed,poor_wellbeing,7.562991345421262e-5,0.007562991345421263
Females,75-110,Least Deprived,SHSCT,Mixed,poor_wellbeing,8.878294188103217e-5,0.008878294188103217
Males,16-34,Most Deprived,WHSCT,Mixed,poor_wellbeing,2.456063823762478e-4,0.02456063823762478
Females,16-34,Most Deprived,WHSCT,Mixed,poor_wellbeing,2.7079678056868354e-4,0.027079678056868353
Males,35-44,Most Deprived,WHSCT,Mixed,poor_wellbeing,2.0152318553948542e-4,0.020152318553948542
Females,35-44,Most Deprived,WHSCT,Mixed,poor_wellbeing,2.519039819243568e-4,0.02519039819243568
Males,45-54,Most Deprived,WHSCT,Mixed,poor_wellbeing,2.3930878282813888e-4,0.02393087828281389
Females,45-54,Most Deprived,WHSCT,Mixed,poor_wellbeing,3.2747517650166385e-4,0.03274751765016638
Males,55-64,Most Deprived,WHSCT,Mixed,poor_wellbeing,2.6449918102057463e-4,0.026449918102057463
Females,55-64,Most Deprived,WHSCT,Mixed,poor_wellbeing,3.2747517650166374e-4,0.032747517650166376
Males,65-74,Most Deprived,WHSCT,Mixed,poor_wellbeing,1.7633278734704972e-4,0.017633278734704973
Females,65-74,Most Deprived,WHSCT,Mixed,poor_wellbeing,2.644991810205745e-4,0.026449918102057452
Males,75-110,Most Deprived,WHSCT,Mixed,poor_wellbeing,1.448447896065051e-4,0.01448447896065051
Females,75-110,Most Deprived,WHSCT,Mixed,poor_wellbeing,1.700351877989408e-4,0.017003518779894082
Males,16-34,Quintile 2,WHSCT,Mixed,poor_wellbeing,2.0541624707831648e-4,0.02054162470783165
Females,16-34,Quintile 2,WHSCT,Mixed,poor_wellbeing,2.2648458011199007e-4,0.022648458011199007
Males,35-44,Quintile 2,WHSCT,Mixed,poor_wellbeing,1.6854666426938794e-4,0.016854666426938794
Females,35-44,Quintile 2,WHSCT,Mixed,poor_wellbeing,2.1068333033673496e-4,0.021068333033673496
Males,45-54,Quintile 2,WHSCT,Mixed,poor_wellbeing,2.0014916381989816e-4,0.020014916381989815
Females,45-54,Quintile 2,WHSCT,Mixed,poor_wellbeing,2.738883294377553e-4,0.027388832943775532
Males,55-64,Quintile 2,WHSCT,Mixed,poor_wellbeing,2.212174968535717e-4,0.02212174968535717
Females,55-64,Quintile 2,WHSCT,Mixed,poor_wellbeing,2.738883294377553e-4,0.027388832943775532
Males,65-74,Quintile 2,WHSCT,Mixed,poor_wellbeing,1.4747833123571443e-4,0.014747833123571443
Females,65-74,Quintile 2,WHSCT,Mixed,poor_wellbeing,2.2121749685357167e-4,0.022121749685357166
Males,75-110,Quintile 2,WHSCT,Mixed,poor_wellbeing,1.211429149436226e-4,0.01211429149436226
Females,75-110,Quintile 2,WHSCT,Mixed,poor_wellbeing,1.422112479772961e-4,0.014221124797729611
Males,16-34,Quintile 3,WHSCT,Mixed,poor_wellbeing,1.5629497060306685e-4,0.015629497060306686
Females,16-34,Quintile 3,WHSCT,Mixed,poor_wellbeing,1.7232522399825332e-4,0.017232522399825333
Males,35-44,Quintile 3,WHSCT,Mixed,poor_wellbeing,1.282420271614908e-4,0.01282420271614908
Females,35-44,Quintile 3,WHSCT,Mixed,poor_wellbeing,1.6030253395186357e-4,0.016030253395186357
Males,45-54,Quintile 3,WHSCT,Mixed,poor_wellbeing,1.5228740725427035e-4,0.015228740725427035
Females,45-54,Quintile 3,WHSCT,Mixed,poor_wellbeing,2.083932941374225e-4,0.02083932941374225
Males,55-64,Quintile 3,WHSCT,Mixed,poor_wellbeing,1.6831766064945666e-4,0.016831766064945665
Females,55-64,Quintile 3,WHSCT,Mixed,poor_wellbeing,2.0839329413742253e-4,0.020839329413742252
Males,65-74,Quintile 3,WHSCT,Mixed,poor_wellbeing,1.1221177376630446e-4,0.011221177376630446
Females,65-74,Quintile 3,WHSCT,Mixed,poor_wellbeing,1.6831766064945666e-4,0.016831766064945665
Males,75-110,Quintile 3,WHSCT,Mixed,poor_wellbeing,9.2173957022321525e-05,0.009217395702232152
Females,75-110,Quintile 3,WHSCT,Mixed,poor_wellbeing,1.0820421041750785e-4,0.010820421041750785
Males,16-34,Quintile 4,WHSCT,Mixed,poor_wellbeing,1.473638294257488e-4,0.01473638294257488
Females,16-34,Quintile 4,WHSCT,Mixed,poor_wellbeing,1.624780683412103e-4,0.01624780683412103
Males,35-44,Quintile 4,WHSCT,Mixed,poor_wellbeing,1.2091391132369137e-4,0.012091391132369136
Females,35-44,Quintile 4,WHSCT,Mixed,poor_wellbeing,1.5114238915461424e-4,0.015114238915461424
Males,45-54,Quintile 4,WHSCT,Mixed,poor_wellbeing,1.4358526969688343e-4,0.014358526969688343
Females,45-54,Quintile 4,WHSCT,Mixed,poor_wellbeing,1.9648510590099846e-4,0.019648510590099845
Males,55-64,Quintile 4,WHSCT,Mixed,poor_wellbeing,1.5869950861234491e-4,0.01586995086123449
Females,55-64,Quintile 4,WHSCT,Mixed,poor_wellbeing,1.9648510590099846e-4,0.019648510590099845
Males,65-74,Quintile 4,WHSCT,Mixed,poor_wellbeing,1.0579967240822995e-4,0.010579967240822994
Females,65-74,Quintile 4,WHSCT,Mixed,poor_wellbeing,1.5869950861234491e-4,0.01586995086123449
Males,75-110,Quintile 4,WHSCT,Mixed,poor_wellbeing,8.690687376390316e-5,0.008690687376390316
Females,75-110,Quintile 4,WHSCT,Mixed,poor_wellbeing,1.0202111267936456e-4,0.010202111267936456
Males,16-34,Least Deprived,WHSCT,Mixed,poor_wellbeing,1.4289825883708978e-4,0.014289825883708978
Females,16-34,Least Deprived,WHSCT,Mixed,poor_wellbeing,1.575544905126888e-4,0.01575544905126888
Males,35-44,Least Deprived,WHSCT,Mixed,poor_wellbeing,1.172498534047917e-4,0.01172498534047917
Females,35-44,Least Deprived,WHSCT,Mixed,poor_wellbeing,1.4656231675598959e-4,0.01465623167559896
Males,45-54,Least Deprived,WHSCT,Mixed,poor_wellbeing,1.3923420091819006e-4,0.013923420091819006
Females,45-54,Least Deprived,WHSCT,Mixed,poor_wellbeing,1.905310117827864e-4,0.01905310117827864
Males,55-64,Least Deprived,WHSCT,Mixed,poor_wellbeing,1.5389043259378906e-4,0.015389043259378905
Females,55-64,Least Deprived,WHSCT,Mixed,poor_wellbeing,1.9053101178278639e-4,0.019053101178278638
Males,65-74,Least Deprived,WHSCT,Mixed,poor_wellbeing,1.0259362172919269e-4,0.010259362172919268
Females,65-74,Least Deprived,WHSCT,Mixed,poor_wellbeing,1.5389043259378903e-4,0.015389043259378904
Males,75-110,Least Deprived,WHSCT,Mixed,poor_wellbeing,8.427333213469403e-5,0.008427333213469402
Females,75-110,Least Deprived,WHSCT,Mixed,poor_wellbeing,9.892956381029293e-5,0.009892956381029293
Males,16-34,Most Deprived,BHSCT,Rural,poor_wellbeing,3.182255771653789e-4,0.03182255771653789
Females,16-34,Most Deprived,BHSCT,Rural,poor_wellbeing,3.508640979002897e-4,0.03508640979002897
Males,35-44,Most Deprived,BHSCT,Rural,poor_wellbeing,2.6110816587928537e-4,0.026110816587928538
Females,35-44,Most Deprived,BHSCT,Rural,poor_wellbeing,3.263852073491068e-4,0.03263852073491068
Males,45-54,Most Deprived,BHSCT,Rural,poor_wellbeing,3.1006594698165135e-4,0.031006594698165135
Females,45-54,Most Deprived,BHSCT,Rural,poor_wellbeing,4.243007695538386e-4,0.04243007695538386
Males,55-64,Most Deprived,BHSCT,Rural,poor_wellbeing,3.427044677165621e-4,0.03427044677165621
Females,55-64,Most Deprived,BHSCT,Rural,poor_wellbeing,4.243007695538386e-4,0.04243007695538386
Males,65-74,Most Deprived,BHSCT,Rural,poor_wellbeing,2.2846964514437466e-4,0.022846964514437466
Females,65-74,Most Deprived,BHSCT,Rural,poor_wellbeing,3.4270446771656203e-4,0.0342704467716562
Males,75-110,Most Deprived,BHSCT,Rural,poor_wellbeing,1.8767149422573636e-4,0.018767149422573636
Females,75-110,Most Deprived,BHSCT,Rural,poor_wellbeing,2.2031001496064704e-4,0.022031001496064705
Males,16-34,Quintile 2,BHSCT,Rural,poor_wellbeing,2.6615230090195344e-4,0.026615230090195344
Females,16-34,Quintile 2,BHSCT,Rural,poor_wellbeing,2.9344997278933345e-4,0.029344997278933346
Males,35-44,Quintile 2,BHSCT,Rural,poor_wellbeing,2.1838137509903885e-4,0.021838137509903884
Females,35-44,Quintile 2,BHSCT,Rural,poor_wellbeing,2.729767188737987e-4,0.027297671887379867
Males,45-54,Quintile 2,BHSCT,Rural,poor_wellbeing,2.593278829301086e-4,0.02593278829301086
Females,45-54,Quintile 2,BHSCT,Rural,poor_wellbeing,3.54869734535938e-4,0.0354869734535938
Males,55-64,Quintile 2,BHSCT,Rural,poor_wellbeing,2.866255548174886e-4,0.02866255548174886
Females,55-64,Quintile 2,BHSCT,Rural,poor_wellbeing,3.5486973453593805e-4,0.035486973453593806
Males,65-74,Quintile 2,BHSCT,Rural,poor_wellbeing,1.9108370321165897e-4,0.0191083703211659
Females,65-74,Quintile 2,BHSCT,Rural,poor_wellbeing,2.8662555481748854e-4,0.028662555481748855
Males,75-110,Quintile 2,BHSCT,Rural,poor_wellbeing,1.5696161335243417e-4,0.015696161335243417
Females,75-110,Quintile 2,BHSCT,Rural,poor_wellbeing,1.8425928523981399e-4,0.018425928523981398
Males,16-34,Quintile 3,BHSCT,Rural,poor_wellbeing,2.0250718546887763e-4,0.02025071854688776
Females,16-34,Quintile 3,BHSCT,Rural,poor_wellbeing,2.2327715320927542e-4,0.022327715320927543
Males,35-44,Quintile 3,BHSCT,Rural,poor_wellbeing,1.661597419231817e-4,0.01661597419231817
Females,35-44,Quintile 3,BHSCT,Rural,poor_wellbeing,2.0769967740397725e-4,0.020769967740397726
Males,45-54,Quintile 3,BHSCT,Rural,poor_wellbeing,1.973146935337783e-4,0.01973146935337783
Females,45-54,Quintile 3,BHSCT,Rural,poor_wellbeing,2.700095806251702e-4,0.02700095806251702
