sex,age,deprivation,hsct,geo,smoking,probability
Males,45-54,Least Deprived,NHSCT,Rural,never_smoked,6.580421047075374e-4
Females,45-54,Least Deprived,NHSCT,Rural,never_smoked,7.123136184978498e-4
Males,55-64,Least Deprived,NHSCT,Rural,never_smoked,6.716099831551154e-4
Females,55-64,Least Deprived,NHSCT,Rural,never_smoked,7.462333146167945e-4
Males,65-74,Least Deprived,NHSCT,Rural,never_smoked,5.630669555744907e-4
Females,65-74,Least Deprived,NHSCT,Rural,never_smoked,7.055296792740607e-4
Males,75-110,Least Deprived,NHSCT,Rural,never_smoked,5.834187732458579e-4
Females,75-110,Least Deprived,NHSCT,Rural,never_smoked,8.547763421974198e-4
Males,16-34,Most Deprived,SEHSCT,Rural,never_smoked,4.5785100022798143e-4
Females,16-34,Most Deprived,SEHSCT,Rural,never_smoked,5.341595002659783e-4
Males,35-44,Most Deprived,SEHSCT,Rural,never_smoked,4.398960590425703e-4
Females,35-44,Most Deprived,SEHSCT,Rural,never_smoked,4.982496178951562e-4
Males,45-54,Most Deprived,SEHSCT,Rural,never_smoked,4.354073237462177e-4
Females,45-54,Most Deprived,SEHSCT,Rural,never_smoked,4.713172061170397e-4
Males,55-64,Most Deprived,SEHSCT,Rural,never_smoked,4.443847943389232e-4
Females,55-64,Most Deprived,SEHSCT,Rural,never_smoked,4.937608825988034e-4
Males,65-74,Most Deprived,SEHSCT,Rural,never_smoked,3.7256502959727894e-4
Females,65-74,Most Deprived,SEHSCT,Rural,never_smoked,4.6682847082068704e-4
Males,75-110,Most Deprived,SEHSCT,Rural,never_smoked,3.860312354863371e-4
Females,75-110,Most Deprived,SEHSCT,Rural,never_smoked,5.655806473404476e-4
Males,16-34,Quintile 2,SEHSCT,Rural,never_smoked,5.5162771111805e-4
Females,16-34,Quintile 2,SEHSCT,Rural,never_smoked,6.435656629710582e-4
Males,35-44,Quintile 2,SEHSCT,Rural,never_smoked,5.299952518585184e-4
Females,35-44,Quintile 2,SEHSCT,Rural,never_smoked,6.003007444519954e-4
Males,45-54,Quintile 2,SEHSCT,Rural,never_smoked,5.245871370436358e-4
Females,45-54,Quintile 2,SEHSCT,Rural,never_smoked,5.678520555626986e-4
Males,55-64,Quintile 2,SEHSCT,Rural,never_smoked,5.354033666734015e-4
Females,55-64,Quintile 2,SEHSCT,Rural,never_smoked,5.948926296371125e-4
Males,65-74,Quintile 2,SEHSCT,Rural,never_smoked,4.488735296352761e-4
Females,65-74,Quintile 2,SEHSCT,Rural,never_smoked,5.62443940747816e-4
Males,75-110,Quintile 2,SEHSCT,Rural,never_smoked,4.6509787407992447e-4
Females,75-110,Quintile 2,SEHSCT,Rural,never_smoked,6.814224666752384e-4
Males,16-34,Quintile 3,SEHSCT,Rural,never_smoked,6.288555906745771e-4
Females,16-34,Quintile 3,SEHSCT,Rural,never_smoked,7.336648557870064e-4
Males,35-44,Quintile 3,SEHSCT,Rural,never_smoked,6.041945871187114e-4
Females,35-44,Quintile 3,SEHSCT,Rural,never_smoked,6.843428486752751e-4
Males,45-54,Quintile 3,SEHSCT,Rural,never_smoked,5.980293362297451e-4
Females,45-54,Quintile 3,SEHSCT,Rural,never_smoked,6.473513433414766e-4
Males,55-64,Quintile 3,SEHSCT,Rural,never_smoked,6.103598380076778e-4
Females,55-64,Quintile 3,SEHSCT,Rural,never_smoked,6.781775977863085e-4
Males,65-74,Quintile 3,SEHSCT,Rural,never_smoked,5.117158237842146e-4
Females,65-74,Quintile 3,SEHSCT,Rural,never_smoked,6.411860924525104e-4
Males,75-110,Quintile 3,SEHSCT,Rural,never_smoked,5.30211576451114e-4
Females,75-110,Quintile 3,SEHSCT,Rural,never_smoked,7.768216120097719e-4
Males,16-34,Quintile 4,SEHSCT,Rural,never_smoked,6.343718677857571e-4
Females,16-34,Quintile 4,SEHSCT,Rural,never_smoked,7.401005124167163e-4
Males,35-44,Quintile 4,SEHSCT,Rural,never_smoked,6.094945396372959e-4
Females,35-44,Quintile 4,SEHSCT,Rural,never_smoked,6.903458561197946e-4
Males,45-54,Quintile 4,SEHSCT,Rural,never_smoked,6.032752076001809e-4
Females,45-54,Quintile 4,SEHSCT,Rural,never_smoked,6.53029863897103e-4
Males,55-64,Quintile 4,SEHSCT,Rural,never_smoked,6.157138716744112e-4
Females,55-64,Quintile 4,SEHSCT,Rural,never_smoked,6.841265240826789e-4
Males,65-74,Quintile 4,SEHSCT,Rural,never_smoked,5.16204559080567e-4
Females,65-74,Quintile 4,SEHSCT,Rural,never_smoked,6.468105318599879e-4
Males,75-110,Quintile 4,SEHSCT,Rural,never_smoked,5.348625551919127e-4
Females,75-110,Quintile 4,SEHSCT,Rural,never_smoked,7.836358366765236e-4
Males,16-34,Least Deprived,SEHSCT,Rural,never_smoked,6.178230364522162e-4
Females,16-34,Least Deprived,SEHSCT,Rural,never_smoked,7.207935425275851e-4
Males,35-44,Least Deprived,SEHSCT,Rural,never_smoked,5.93594682081541e-4
Females,35-44,Least Deprived,SEHSCT,Rural,never_smoked,6.723368337862352e-4
Males,45-54,Least Deprived,SEHSCT,Rural,never_smoked,5.875375934888722e-4
Females,45-54,Least Deprived,SEHSCT,Rural,never_smoked,6.359943022302226e-4
Males,55-64,Least Deprived,SEHSCT,Rural,never_smoked,5.996517706742098e-4
Females,55-64,Least Deprived,SEHSCT,Rural,never_smoked,6.66279745193566e-4
Males,65-74,Least Deprived,SEHSCT,Rural,never_smoked,5.027383531915091e-4
Females,65-74,Least Deprived,SEHSCT,Rural,never_smoked,6.299372136375536e-4
Males,75-110,Least Deprived,SEHSCT,Rural,never_smoked,5.209096189695155e-4
Females,75-110,Least Deprived,SEHSCT,Rural,never_smoked,7.631931626762671e-4
Males,16-34,Most Deprived,SHSCT,Rural,never_smoked,4.990575902485005e-4
Females,16-34,Most Deprived,SHSCT,Rural,never_smoked,5.822338552899168e-4
Males,35-44,Most Deprived,SHSCT,Rural,never_smoked,4.7948670435640225e-4
Females,35-44,Most Deprived,SHSCT,Rural,never_smoked,5.43092083505721e-4
Males,45-54,Most Deprived,SHSCT,Rural,never_smoked,4.7459398288337786e-4
Females,45-54,Most Deprived,SHSCT,Rural,never_smoked,5.13735754667574e-4
Males,55-64,Most Deprived,SHSCT,Rural,never_smoked,4.843794258294267e-4
Females,55-64,Most Deprived,SHSCT,Rural,never_smoked,5.381993620326962e-4
Males,65-74,Most Deprived,SHSCT,Rural,never_smoked,4.060958822610346e-4
Females,65-74,Most Deprived,SHSCT,Rural,never_smoked,5.088430331945494e-4
Males,75-110,Most Deprived,SHSCT,Rural,never_smoked,4.2077404668010803e-4
Females,75-110,Most Deprived,SHSCT,Rural,never_smoked,6.164829056010887e-4
Males,16-34,Quintile 2,SHSCT,Rural,never_smoked,6.012742051186754e-4
Females,16-34,Quintile 2,SHSCT,Rural,never_smoked,7.014865726384543e-4
Males,35-44,Quintile 2,SHSCT,Rural,never_smoked,5.776948245257861e-4
Females,35-44,Quintile 2,SHSCT,Rural,never_smoked,6.543278114526759e-4
Males,45-54,Quintile 2,SHSCT,Rural,never_smoked,5.71799979377564e-4
Females,45-54,Quintile 2,SHSCT,Rural,never_smoked,6.189587405633422e-4
Males,55-64,Quintile 2,SHSCT,Rural,never_smoked,5.835896696740081e-4
Females,55-64,Quintile 2,SHSCT,Rural,never_smoked,6.484329663044534e-4
Males,65-74,Quintile 2,SHSCT,Rural,never_smoked,4.892721473024514e-4
Females,65-74,Quintile 2,SHSCT,Rural,never_smoked,6.130638954151199e-4
Males,75-110,Quintile 2,SHSCT,Rural,never_smoked,5.069566827471183e-4
Females,75-110,Quintile 2,SHSCT,Rural,never_smoked,7.427504886760106e-4
Males,16-34,Quintile 3,SHSCT,Rural,never_smoked,6.854525938352899e-4
Females,16-34,Quintile 3,SHSCT,Rural,never_smoked,7.996946928078379e-4
Males,35-44,Quintile 3,SHSCT,Rural,never_smoked,6.585720999593961e-4
Females,35-44,Quintile 3,SHSCT,Rural,never_smoked,7.459337050560507e-4
Males,45-54,Quintile 3,SHSCT,Rural,never_smoked,6.518519764904228e-4
Females,45-54,Quintile 3,SHSCT,Rural,never_smoked,7.056129642422104e-4
Males,55-64,Quintile 3,SHSCT,Rural,never_smoked,6.652922234283696e-4
Females,55-64,Quintile 3,SHSCT,Rural,never_smoked,7.39213581587077e-4
Males,65-74,Quintile 3,SHSCT,Rural,never_smoked,5.577702479247945e-4
Females,65-74,Quintile 3,SHSCT,Rural,never_smoked,6.988928407732367e-4
Males,75-110,Quintile 3,SHSCT,Rural,never_smoked,5.779306183317147e-4
Females,75-110,Quintile 3,SHSCT,Rural,never_smoked,8.467355570906523e-4
Males,16-34,Quintile 4,SHSCT,Rural,never_smoked,6.91465335886476e-4
Females,16-34,Quintile 4,SHSCT,Rural,never_smoked,8.067095585342219e-4
Males,35-44,Quintile 4,SHSCT,Rural,never_smoked,6.643490482046535e-4
Females,35-44,Quintile 4,SHSCT,Rural,never_smoked,7.524769831705773e-4
Males,45-54,Quintile 4,SHSCT,Rural,never_smoked,6.575699762841981e-4
Females,45-54,Quintile 4,SHSCT,Rural,never_smoked,7.118025516478431e-4
Males,55-64,Quintile 4,SHSCT,Rural,never_smoked,6.711281201251091e-4
Females,55-64,Quintile 4,SHSCT,Rural,never_smoked,7.456979112501211e-4
Males,65-74,Quintile 4,SHSCT,Rural,never_smoked,5.626629693978189e-4
Females,65-74,Quintile 4,SHSCT,Rural,never_smoked,7.050234797273875e-4
Males,75-110,Quintile 4,SHSCT,Rural,never_smoked,5.830001851591855e-4
Females,75-110,Quintile 4,SHSCT,Rural,never_smoked,8.541630619774116e-4
Males,16-34,Least Deprived,SHSCT,Rural,never_smoked,6.734271097329164e-4
Females,16-34,Least Deprived,SHSCT,Rural,never_smoked,7.856649613550687e-4
Males,35-44,Least Deprived,SHSCT,Rural,never_smoked,6.470182034688805e-4
Females,35-44,Least Deprived,SHSCT,Rural,never_smoked,7.328471488269974e-4
Males,45-54,Least Deprived,SHSCT,Rural,never_smoked,6.404159769028715e-4
Females,45-54,Least Deprived,SHSCT,Rural,never_smoked,6.932337894309435e-4
Males,55-64,Least Deprived,SHSCT,Rural,never_smoked,6.536204300348897e-4
Females,55-64,Least Deprived,SHSCT,Rural,never_smoked,7.262449222609882e-4
Males,65-74,Least Deprived,SHSCT,Rural,never_smoked,5.479848049787457e-4
Females,65-74,Least Deprived,SHSCT,Rural,never_smoked,6.866315628649347e-4
Males,75-110,Least Deprived,SHSCT,Rural,never_smoked,5.677914846767726e-4
Females,75-110,Least Deprived,SHSCT,Rural,never_smoked,8.318805473171323e-4
Males,16-34,Most Deprived,WHSCT,Rural,never_smoked,5.036361002507798e-4
Females,16-34,Most Deprived,WHSCT,Rural,never_smoked,5.875754502925763e-4
Males,35-44,Most Deprived,WHSCT,Rural,never_smoked,4.8388566494682767e-4
Females,35-44,Most Deprived,WHSCT,Rural,never_smoked,5.480745796846721e-4
Males,45-54,Most Deprived,WHSCT,Rural,never_smoked,4.7894805612083957e-4
Females,45-54,Most Deprived,WHSCT,Rural,never_smoked,5.184489267287437e-4
Males,55-64,Most Deprived,WHSCT,Rural,never_smoked,4.888232737728157e-4
Females,55-64,Most Deprived,WHSCT,Rural,never_smoked,5.431369708586841e-4
Males,65-74,Most Deprived,WHSCT,Rural,never_smoked,4.0982153255700717e-4
Females,65-74,Most Deprived,WHSCT,Rural,never_smoked,5.135113179027558e-4
Males,75-110,Most Deprived,WHSCT,Rural,never_smoked,4.24634359034971e-4
Females,75-110,Most Deprived,WHSCT,Rural,never_smoked,6.221387120744927e-4
Males,16-34,Quintile 2,WHSCT,Rural,never_smoked,6.067904822298555e-4
Females,16-34,Quintile 2,WHSCT,Rural,never_smoked,7.079222292681641e-4
Males,35-44,Quintile 2,WHSCT,Rural,never_smoked,5.829947770443709e-4
Females,35-44,Quintile 2,WHSCT,Rural,never_smoked,6.603308188971955e-4
Males,45-54,Quintile 2,WHSCT,Rural,never_smoked,5.770458507479999e-4
Females,45-54,Quintile 2,WHSCT,Rural,never_smoked,6.246372611189688e-4
Males,55-64,Quintile 2,WHSCT,Rural,never_smoked,5.889437033407417e-4
Females,55-64,Quintile 2,WHSCT,Rural,never_smoked,6.543818926008242e-4
Males,65-74,Quintile 2,WHSCT,Rural,never_smoked,4.937608825988038e-4
Females,65-74,Quintile 2,WHSCT,Rural,never_smoked,6.186883348225978e-4
Males,75-110,Quintile 2,WHSCT,Rural,never_smoked,5.11607661487917e-4
Females,75-110,Quintile 2,WHSCT,Rural,never_smoked,7.495647133427624e-4
Males,16-34,Quintile 3,WHSCT,Rural,never_smoked,6.917411497420352e-4
Females,16-34,Quintile 3,WHSCT,Rural,never_smoked,8.070313413657076e-4
Males,35-44,Quintile 3,WHSCT,Rural,never_smoked,6.646140458305828e-4
Females,35-44,Quintile 3,WHSCT,Rural,never_smoked,7.527771335428031e-4
Males,45-54,Quintile 3,WHSCT,Rural,never_smoked,6.5783226985272e-4
Females,45-54,Quintile 3,WHSCT,Rural,never_smoked,7.120864776756245e-4
Males,55-64,Quintile 3,WHSCT,Rural,never_smoked,6.713958218084458e-4
Females,55-64,Quintile 3,WHSCT,Rural,never_smoked,7.459953575649396e-4
Males,65-74,Quintile 3,WHSCT,Rural,never_smoked,5.628874061626365e-4
Females,65-74,Quintile 3,WHSCT,Rural,never_smoked,0.00070530470169776155
Males,75-110,Quintile 3,WHSCT,Rural,never_smoked,5.832327340962256e-4
Females,75-110,Quintile 3,WHSCT,Rural,never_smoked,8.545037732107498e-4
Males,16-34,Quintile 4,WHSCT,Rural,never_smoked,6.978090545643333e-4
Females,16-34,Quintile 4,WHSCT,Rural,never_smoked,8.141105636583885e-4
Males,35-44,Quintile 4,WHSCT,Rural,never_smoked,6.70443993601026e-4
Females,35-44,Quintile 4,WHSCT,Rural,never_smoked,7.593804417317745e-4
Males,45-54,Quintile 4,WHSCT,Rural,never_smoked,6.636027283601995e-4
Females,45-54,Quintile 4,WHSCT,Rural,never_smoked,7.183328502868136e-4
Males,55-64,Quintile 4,WHSCT,Rural,never_smoked,6.772852588418529e-4
Females,55-64,Quintile 4,WHSCT,Rural,never_smoked,7.525391764909474e-4
Males,65-74,Quintile 4,WHSCT,Rural,never_smoked,5.678250149886242e-4
Females,65-74,Quintile 4,WHSCT,Rural,never_smoked,7.114915850459869e-4
Males,75-110,Quintile 4,WHSCT,Rural,never_smoked,5.883488107111043e-4
Females,75-110,Quintile 4,WHSCT,Rural,never_smoked,8.619994203441765e-4
Males,16-34,Least Deprived,WHSCT,Rural,never_smoked,6.796053400974382e-4
Females,16-34,Least Deprived,WHSCT,Rural,never_smoked,7.928728967803441e-4
Males,35-44,Least Deprived,WHSCT,Rural,never_smoked,6.529541502896956e-4
Females,35-44,Least Deprived,WHSCT,Rural,never_smoked,7.395705171648594e-4
Males,45-54,Least Deprived,WHSCT,Rural,never_smoked,6.462913528377601e-4
Females,45-54,Least Deprived,WHSCT,Rural,never_smoked,6.99593732453245e-4
Males,55-64,Least Deprived,WHSCT,Rural,never_smoked,6.596169477416309e-4
Females,55-64,Least Deprived,WHSCT,Rural,never_smoked,7.32907719712923e-4
Males,65-74,Least Deprived,WHSCT,Rural,never_smoked,5.530121885106604e-4
Females,65-74,Least Deprived,WHSCT,Rural,never_smoked,6.929309350013097e-4
Males,75-110,Least Deprived,WHSCT,Rural,never_smoked,5.730005808664673e-4
Females,75-110,Least Deprived,WHSCT,Rural,never_smoked,8.395124789438943e-4
Males,16-34,Most Deprived,BHSCT,Urban,former,3.5515798094302146e-4
Females,16-34,Most Deprived,BHSCT,Urban,former,3.4913835414737714e-4
Males,35-44,Most Deprived,BHSCT,Urban,former,4.3341312928639903e-4
Females,35-44,Most Deprived,BHSCT,Urban,former,3.9127574171688817e-4
Males,45-54,Most Deprived,BHSCT,Urban,former,4.3943275608204367e-4
Females,45-54,Most Deprived,BHSCT,Urban,former,3.972953685125324e-4
Males,55-64,Most Deprived,BHSCT,Urban,former,4.394327560820436e-4
Females,55-64,Most Deprived,BHSCT,Urban,former,3.310794737604438e-4
Males,65-74,Most Deprived,BHSCT,Urban,former,5.417664116079989e-4
Females,65-74,Most Deprived,BHSCT,Urban,former,4.273935024907548e-4
Males,75-110,Most Deprived,BHSCT,Urban,former,6.14001933155732e-4
Females,75-110,Most Deprived,BHSCT,Urban,former,3.912757417168883e-4
Males,16-34,Quintile 2,BHSCT,Urban,former,3.2471586829076226e-4
Females,16-34,Quintile 2,BHSCT,Urban,former,3.192122095061734e-4
Males,35-44,Quintile 2,BHSCT,Urban,former,3.962634324904218e-4
Females,35-44,Quintile 2,BHSCT,Urban,former,3.577378209982976e-4
Males,45-54,Quintile 2,BHSCT,Urban,former,4.017670912750113e-4
Females,45-54,Quintile 2,BHSCT,Urban,former,3.632414797828867e-4
Males,55-64,Quintile 2,BHSCT,Urban,former,4.017670912750112e-4
Females,55-64,Quintile 2,BHSCT,Urban,former,3.027012331524057e-4
Males,65-74,Quintile 2,BHSCT,Urban,former,4.953292906130274e-4
Females,65-74,Quintile 2,BHSCT,Urban,former,3.9075977370583287e-4
Males,75-110,Quintile 2,BHSCT,Urban,former,5.613731960280975e-4
Females,75-110,Quintile 2,BHSCT,Urban,former,3.577378209982978e-4
Males,16-34,Quintile 3,BHSCT,Urban,former,3.247158682907625e-4
Females,16-34,Quintile 3,BHSCT,Urban,former,3.192122095061735e-4
Males,35-44,Quintile 3,BHSCT,Urban,former,3.962634324904218e-4
Females,35-44,Quintile 3,BHSCT,Urban,former,3.577378209982977e-4
Males,45-54,Quintile 3,BHSCT,Urban,former,4.017670912750113e-4
Females,45-54,Quintile 3,BHSCT,Urban,former,3.632414797828867e-4
Males,55-64,Quintile 3,BHSCT,Urban,former,4.017670912750112e-4
Females,55-64,Quintile 3,BHSCT,Urban,former,3.027012331524057e-4
Males,65-74,Quintile 3,BHSCT,Urban,former,4.953292906130276e-4
Females,65-74,Quintile 3,BHSCT,Urban,former,3.907597737058329e-4
Males,75-110,Quintile 3,BHSCT,Urban,former,5.613731960280976e-4
Females,75-110,Quintile 3,BHSCT,Urban,former,3.5773782099829784e-4
Males,16-34,Quintile 4,BHSCT,Urban,former,3.297895537328055e-4
Females,16-34,Quintile 4,BHSCT,Urban,former,3.241999002797073e-4
Males,35-44,Quintile 4,BHSCT,Urban,former,4.024550486230846e-4
Females,35-44,Quintile 4,BHSCT,Urban,former,3.633274744513959e-4
Males,45-54,Quintile 4,BHSCT,Urban,former,4.080447020761833e-4
Females,45-54,Quintile 4,BHSCT,Urban,former,3.6891712790449414e-4
Males,55-64,Quintile 4,BHSCT,Urban,former,4.0804470207618314e-4
Females,55-64,Quintile 4,BHSCT,Urban,former,3.074309399204119e-4
Males,65-74,Quintile 4,BHSCT,Urban,former,5.03068810778856e-4
Females,65-74,Quintile 4,BHSCT,Urban,former,3.9686539516998646e-4
Males,75-110,Quintile 4,BHSCT,Urban,former,5.701446522160367e-4
Females,75-110,Quintile 4,BHSCT,Urban,former,3.63327474451396e-4
Males,16-34,Least Deprived,BHSCT,Urban,former,3.7545272271119414e-4
Females,16-34,Least Deprived,BHSCT,Urban,former,3.69089117241513e-4
Males,35-44,Least Deprived,BHSCT,Urban,former,4.581795938170504e-4
Females,35-44,Least Deprived,BHSCT,Urban,former,4.1363435552928176e-4
Males,45-54,Least Deprived,BHSCT,Urban,former,4.645431992867319e-4
Females,45-54,Least Deprived,BHSCT,Urban,former,4.1999796099896283e-4
Males,55-64,Least Deprived,BHSCT,Urban,former,4.645431992867318e-4
Females,55-64,Least Deprived,BHSCT,Urban,former,3.4999830083246914e-4
Males,65-74,Least Deprived,BHSCT,Urban,former,5.727244922713135e-4
Females,65-74,Least Deprived,BHSCT,Urban,former,4.5181598834736933e-4
Males,75-110,Least Deprived,BHSCT,Urban,former,6.490877579074882e-4
Females,75-110,Least Deprived,BHSCT,Urban,former,4.13634355529282e-4
Males,16-34,Most Deprived,NHSCT,Urban,former,3.10763233325144e-4
Females,16-34,Most Deprived,NHSCT,Urban,former,3.0549605987895525e-4
Males,35-44,Most Deprived,NHSCT,Urban,former,3.792364881255993e-4
Females,35-44,Most Deprived,NHSCT,Urban,former,3.423662740022774e-4
Males,45-54,Most Deprived,NHSCT,Urban,former,3.8450366157178847e-4
Females,45-54,Most Deprived,NHSCT,Urban,former,3.4763344744846605e-4
Males,55-64,Most Deprived,NHSCT,Urban,former,3.845036615717884e-4
Females,55-64,Most Deprived,NHSCT,Urban,former,2.8969453954038834e-4
Males,65-74,Most Deprived,NHSCT,Urban,former,4.740456101569995e-4
Females,65-74,Most Deprived,NHSCT,Urban,former,3.739693146794107e-4
Males,75-110,Most Deprived,NHSCT,Urban,former,5.372516915112658e-4
Females,75-110,Most Deprived,NHSCT,Urban,former,3.4236627400227745e-4
Males,16-34,Quintile 2,NHSCT,Urban,former,2.841263847544172e-4
Females,16-34,Quintile 2,NHSCT,Urban,former,2.793106833179017e-4
Males,35-44,Quintile 2,NHSCT,Urban,former,3.467305034291193e-4
Females,35-44,Quintile 2,NHSCT,Urban,former,3.1302059337351055e-4
Males,45-54,Quintile 2,NHSCT,Urban,former,3.5154620486563503e-4
Females,45-54,Quintile 2,NHSCT,Urban,former,3.17836294810026e-4
Males,55-64,Quintile 2,NHSCT,Urban,former,3.5154620486563503e-4
Females,55-64,Quintile 2,NHSCT,Urban,former,2.64863579008355e-4
Males,65-74,Quintile 2,NHSCT,Urban,former,4.334131292863993e-4
Females,65-74,Quintile 2,NHSCT,Urban,former,3.419148019926039e-4
Males,75-110,Quintile 2,NHSCT,Urban,former,4.912015465245857e-4
Females,75-110,Quintile 2,NHSCT,Urban,former,3.1302059337351065e-4
Males,16-34,Quintile 3,NHSCT,Urban,former,2.8412638475441723e-4
Females,16-34,Quintile 3,NHSCT,Urban,former,2.793106833179019e-4
Males,35-44,Quintile 3,NHSCT,Urban,former,3.467305034291193e-4
Females,35-44,Quintile 3,NHSCT,Urban,former,3.1302059337351065e-4
Males,45-54,Quintile 3,NHSCT,Urban,former,3.515462048656352e-4
Females,45-54,Quintile 3,NHSCT,Urban,former,3.17836294810026e-4
Males,55-64,Quintile 3,NHSCT,Urban,former,3.5154620486563503e-4
Females,55-64,Quintile 3,NHSCT,Urban,former,2.6486357900835504e-4
Males,65-74,Quintile 3,NHSCT,Urban,former,4.3341312928639935e-4
Females,65-74,Quintile 3,NHSCT,Urban,former,3.4191480199260397e-4
Males,75-110,Quintile 3,NHSCT,Urban,former,4.912015465245858e-4
Females,75-110,Quintile 3,NHSCT,Urban,former,3.130205933735108e-4
Males,16-34,Quintile 4,NHSCT,Urban,former,2.8856585951620486e-4
Females,16-34,Quintile 4,NHSCT,Urban,former,2.83674912744744e-4
Males,35-44,Quintile 4,NHSCT,Urban,former,3.521481675451992e-4
Females,35-44,Quintile 4,NHSCT,Urban,former,3.1791154014497165e-4
Males,45-54,Quintile 4,NHSCT,Urban,former,3.5703911431666054e-4
Females,45-54,Quintile 4,NHSCT,Urban,former,3.2280248691643254e-4
Males,55-64,Quintile 4,NHSCT,Urban,former,3.5703911431666043e-4
Females,55-64,Quintile 4,NHSCT,Urban,former,2.690020724303605e-4
Males,65-74,Quintile 4,NHSCT,Urban,former,4.401852094314994e-4
Females,65-74,Quintile 4,NHSCT,Urban,former,3.472572207737383e-4
Males,75-110,Quintile 4,NHSCT,Urban,former,4.988765706890323e-4
Females,75-110,Quintile 4,NHSCT,Urban,former,3.179115401449718e-4
Males,16-34,Least Deprived,NHSCT,Urban,former,3.2852113237229506e-4
Females,16-34,Least Deprived,NHSCT,Urban,former,3.2295297758632406e-4
Males,35-44,Least Deprived,NHSCT,Urban,former,4.0090714458991924e-4
Females,35-44,Least Deprived,NHSCT,Urban,former,3.619300610881217e-4
Males,45-54,Least Deprived,NHSCT,Urban,former,4.0647529937589067e-4
Females,45-54,Least Deprived,NHSCT,Urban,former,3.6749821587409265e-4
Males,55-64,Least Deprived,NHSCT,Urban,former,4.0647529937589056e-4
Females,55-64,Least Deprived,NHSCT,Urban,former,3.0624851322841074e-4
